Benchmark botów (B0) — deterministyczny, ADR 0005
boty: aggro, heuristic, random | talie: 12 | seedy: 50 (baza 1000) | limit komend: 8000

== aggro vs heuristic ==
  aggro 34.5% (2693/7800) | heuristic 65.5% (5107/7800)
    mechanicy | ostrza                            aggro 21.0% (21/100) | heuristic 79.0% (79/100)
    mechanicy | red                               aggro 44.0% (44/100) | heuristic 56.0% (56/100)
    mechanicy | sojusznicy                        aggro 15.0% (15/100) | heuristic 85.0% (85/100)
    mechanicy | spellslinger                      aggro 39.0% (39/100) | heuristic 61.0% (61/100)
    mechanicy | tokens                            aggro 16.0% (16/100) | heuristic 84.0% (84/100)
    mechanicy | wiedzmin                          aggro 4.0% (4/100) | heuristic 96.0% (96/100)
    ostrza | ostrza                               aggro 55.0% (55/100) | heuristic 45.0% (45/100)
    ostrza | red                                  aggro 71.0% (71/100) | heuristic 29.0% (29/100)
    ostrza | sojusznicy                           aggro 46.0% (46/100) | heuristic 54.0% (54/100)
    ostrza | spellslinger                         aggro 81.0% (81/100) | heuristic 19.0% (19/100)
    ostrza | tokens                               aggro 46.0% (46/100) | heuristic 54.0% (54/100)
    ostrza | wiedzmin                             aggro 32.0% (32/100) | heuristic 68.0% (68/100)
    red | red                                     aggro 49.0% (49/100) | heuristic 51.0% (51/100)
    red | sojusznicy                              aggro 17.0% (17/100) | heuristic 83.0% (83/100)
    red | spellslinger                            aggro 48.0% (48/100) | heuristic 52.0% (52/100)
    red | tokens                                  aggro 24.0% (24/100) | heuristic 76.0% (76/100)
    red | wiedzmin                                aggro 16.0% (16/100) | heuristic 84.0% (84/100)
    sojusznicy | sojusznicy                       aggro 11.0% (11/100) | heuristic 89.0% (89/100)
    sojusznicy | spellslinger                     aggro 67.0% (67/100) | heuristic 33.0% (33/100)
    sojusznicy | tokens                           aggro 24.0% (24/100) | heuristic 76.0% (76/100)
    sojusznicy | wiedzmin                         aggro 16.0% (16/100) | heuristic 84.0% (84/100)
    spellslinger | spellslinger                   aggro 31.0% (31/100) | heuristic 69.0% (69/100)
    spellslinger | tokens                         aggro 10.0% (10/100) | heuristic 90.0% (90/100)
    spellslinger | wiedzmin                       aggro 2.0% (2/100) | heuristic 98.0% (98/100)
    tokens | tokens                               aggro 12.0% (12/100) | heuristic 88.0% (88/100)
    tokens | wiedzmin                             aggro 5.0% (5/100) | heuristic 95.0% (95/100)
    wiedzmin | wiedzmin                           aggro 29.0% (29/100) | heuristic 71.0% (71/100)

== aggro vs random ==
  aggro 83.1% (6480/7800) | random 16.9% (1320/7800)
  niedokończone: 0 | śr. 20.86 tury | śr. 498.8 komend
    azorius | azorius                             aggro 91.0% (91/100) | random 9.0% (9/100)
    azorius | black                               aggro 74.0% (74/100) | random 26.0% (26/100)
    azorius | graveyard                           aggro 81.0% (81/100) | random 19.0% (19/100)
    azorius | green                               aggro 68.0% (68/100) | random 32.0% (32/100)
    azorius | innistrad                           aggro 82.0% (82/100) | random 18.0% (18/100)
    azorius | mechanicy                           aggro 96.0% (96/100) | random 4.0% (4/100)
    azorius | ostrza                              aggro 77.0% (77/100) | random 23.0% (23/100)
    azorius | red                                 aggro 90.0% (90/100) | random 10.0% (10/100)
    azorius | sojusznicy                          aggro 65.0% (65/100) | random 35.0% (35/100)
    azorius | spellslinger                        aggro 94.0% (94/100) | random 6.0% (6/100)
    azorius | tokens                              aggro 57.0% (57/100) | random 43.0% (43/100)
    azorius | wiedzmin                            aggro 66.0% (66/100) | random 34.0% (34/100)
    black | black                                 aggro 91.0% (91/100) | random 9.0% (9/100)
    black | graveyard                             aggro 87.0% (87/100) | random 13.0% (13/100)
    black | green                                 aggro 86.0% (86/100) | random 14.0% (14/100)
    black | innistrad                             aggro 91.0% (91/100) | random 9.0% (9/100)
    black | mechanicy                             aggro 94.0% (94/100) | random 6.0% (6/100)
    black | ostrza                                aggro 91.0% (91/100) | random 9.0% (9/100)
    black | red                                   aggro 96.0% (96/100) | random 4.0% (4/100)
    black | sojusznicy                            aggro 85.0% (85/100) | random 15.0% (15/100)
    black | spellslinger                          aggro 96.0% (96/100) | random 4.0% (4/100)
    black | tokens                                aggro 80.0% (80/100) | random 20.0% (20/100)
    black | wiedzmin                              aggro 81.0% (81/100) | random 19.0% (19/100)
    graveyard | graveyard                         aggro 93.0% (93/100) | random 7.0% (7/100)
    graveyard | green                             aggro 85.0% (85/100) | random 15.0% (15/100)
    graveyard | innistrad                         aggro 98.0% (98/100) | random 2.0% (2/100)
    graveyard | mechanicy                         aggro 99.0% (99/100) | random 1.0% (1/100)
    graveyard | ostrza                            aggro 87.0% (87/100) | random 13.0% (13/100)
    graveyard | red                               aggro 95.0% (95/100) | random 5.0% (5/100)
    graveyard | sojusznicy                        aggro 83.0% (83/100) | random 17.0% (17/100)
    graveyard | spellslinger                      aggro 95.0% (95/100) | random 5.0% (5/100)
    graveyard | tokens                            aggro 81.0% (81/100) | random 19.0% (19/100)
    graveyard | wiedzmin                          aggro 77.0% (77/100) | random 23.0% (23/100)
    green | green                                 aggro 85.0% (85/100) | random 15.0% (15/100)
    green | innistrad                             aggro 90.0% (90/100) | random 10.0% (10/100)
    green | mechanicy                             aggro 95.0% (95/100) | random 5.0% (5/100)
    green | ostrza                                aggro 88.0% (88/100) | random 12.0% (12/100)
    green | red                                   aggro 96.0% (96/100) | random 4.0% (4/100)
    green | sojusznicy                            aggro 74.0% (74/100) | random 26.0% (26/100)
    green | spellslinger                          aggro 96.0% (96/100) | random 4.0% (4/100)
    green | tokens                                aggro 79.0% (79/100) | random 21.0% (21/100)
    green | wiedzmin                              aggro 81.0% (81/100) | random 19.0% (19/100)
    innistrad | innistrad                         aggro 84.0% (84/100) | random 16.0% (16/100)
    innistrad | mechanicy                         aggro 92.0% (92/100) | random 8.0% (8/100)
    innistrad | ostrza                            aggro 79.0% (79/100) | random 21.0% (21/100)
    innistrad | red                               aggro 92.0% (92/100) | random 8.0% (8/100)
    innistrad | sojusznicy                        aggro 71.0% (71/100) | random 29.0% (29/100)
    innistrad | spellslinger                      aggro 94.0% (94/100) | random 6.0% (6/100)
    innistrad | tokens                            aggro 73.0% (73/100) | random 27.0% (27/100)
    innistrad | wiedzmin                          aggro 69.0% (69/100) | random 31.0% (31/100)
    mechanicy | mechanicy                         aggro 94.0% (94/100) | random 6.0% (6/100)
    mechanicy | ostrza                            aggro 79.0% (79/100) | random 21.0% (21/100)
    mechanicy | red                               aggro 93.0% (93/100) | random 7.0% (7/100)
    mechanicy | sojusznicy                        aggro 61.0% (61/100) | random 39.0% (39/100)
    mechanicy | spellslinger                      aggro 92.0% (92/100) | random 8.0% (8/100)
    mechanicy | tokens                            aggro 63.0% (63/100) | random 37.0% (37/100)
    mechanicy | wiedzmin                          aggro 55.0% (55/100) | random 45.0% (45/100)
    ostrza | ostrza                               aggro 95.0% (95/100) | random 5.0% (5/100)
    ostrza | red                                  aggro 99.0% (99/100) | random 1.0% (1/100)
    ostrza | sojusznicy                           aggro 97.0% (97/100) | random 3.0% (3/100)
    ostrza | spellslinger                         aggro 100.0% (100/100) | random 0.0% (0/100)
    ostrza | tokens                               aggro 96.0% (96/100) | random 4.0% (4/100)
    ostrza | wiedzmin                             aggro 93.0% (93/100) | random 7.0% (7/100)
    red | red                                     aggro 86.0% (86/100) | random 14.0% (14/100)
    red | sojusznicy                              aggro 70.0% (70/100) | random 30.0% (30/100)
    red | spellslinger                            aggro 93.0% (93/100) | random 7.0% (7/100)
    red | tokens                                  aggro 73.0% (73/100) | random 27.0% (27/100)
    red | wiedzmin                                aggro 74.0% (74/100) | random 26.0% (26/100)
    sojusznicy | sojusznicy                       aggro 76.0% (76/100) | random 24.0% (24/100)
    sojusznicy | spellslinger                     aggro 95.0% (95/100) | random 5.0% (5/100)
    sojusznicy | tokens                           aggro 69.0% (69/100) | random 31.0% (31/100)
    sojusznicy | wiedzmin                         aggro 76.0% (76/100) | random 24.0% (24/100)
    spellslinger | spellslinger                   aggro 90.0% (90/100) | random 10.0% (10/100)
    spellslinger | tokens                         aggro 47.0% (47/100) | random 53.0% (53/100)
    spellslinger | wiedzmin                       aggro 47.0% (47/100) | random 53.0% (53/100)
    tokens | tokens                               aggro 62.0% (62/100) | random 38.0% (38/100)
    tokens | wiedzmin                             aggro 64.0% (64/100) | random 36.0% (36/100)
    wiedzmin | wiedzmin                           aggro 91.0% (91/100) | random 9.0% (9/100)

== heuristic vs random ==
  heuristic 89.4% (6973/7800) | random 10.6% (827/7800)
  niedokończone: 0 | śr. 20.76 tury | śr. 514.7 komend
    azorius | azorius                             heuristic 90.0% (90/100) | random 10.0% (10/100)
    azorius | black                               heuristic 84.0% (84/100) | random 16.0% (16/100)
    azorius | graveyard                           heuristic 89.0% (89/100) | random 11.0% (11/100)
    azorius | green                               heuristic 86.0% (86/100) | random 14.0% (14/100)
    azorius | innistrad                           heuristic 90.0% (90/100) | random 10.0% (10/100)
    azorius | mechanicy                           heuristic 96.0% (96/100) | random 4.0% (4/100)
    azorius | ostrza                              heuristic 85.0% (85/100) | random 15.0% (15/100)
    azorius | red                                 heuristic 96.0% (96/100) | random 4.0% (4/100)
    azorius | sojusznicy                          heuristic 86.0% (86/100) | random 14.0% (14/100)
    azorius | spellslinger                        heuristic 97.0% (97/100) | random 3.0% (3/100)
    azorius | tokens                              heuristic 75.0% (75/100) | random 25.0% (25/100)
    azorius | wiedzmin                            heuristic 78.0% (78/100) | random 22.0% (22/100)
    black | black                                 heuristic 92.0% (92/100) | random 8.0% (8/100)
    black | graveyard                             heuristic 95.0% (95/100) | random 5.0% (5/100)
    black | green                                 heuristic 94.0% (94/100) | random 6.0% (6/100)
    black | innistrad                             heuristic 96.0% (96/100) | random 4.0% (4/100)
    black | mechanicy                             heuristic 99.0% (99/100) | random 1.0% (1/100)
    black | ostrza                                heuristic 92.0% (92/100) | random 8.0% (8/100)
    black | red                                   heuristic 94.0% (94/100) | random 6.0% (6/100)
    black | sojusznicy                            heuristic 96.0% (96/100) | random 4.0% (4/100)
    black | spellslinger                          heuristic 98.0% (98/100) | random 2.0% (2/100)
    black | tokens                                heuristic 92.0% (92/100) | random 8.0% (8/100)
    black | wiedzmin                              heuristic 94.0% (94/100) | random 6.0% (6/100)
    graveyard | graveyard                         heuristic 100.0% (100/100) | random 0.0% (0/100)
    graveyard | green                             heuristic 95.0% (95/100) | random 5.0% (5/100)
    graveyard | innistrad                         heuristic 99.0% (99/100) | random 1.0% (1/100)
    graveyard | mechanicy                         heuristic 100.0% (100/100) | random 0.0% (0/100)
    graveyard | ostrza                            heuristic 95.0% (95/100) | random 5.0% (5/100)
    graveyard | red                               heuristic 99.0% (99/100) | random 1.0% (1/100)
    graveyard | sojusznicy                        heuristic 98.0% (98/100) | random 2.0% (2/100)
    graveyard | spellslinger                      heuristic 100.0% (100/100) | random 0.0% (0/100)
    graveyard | tokens                            heuristic 94.0% (94/100) | random 6.0% (6/100)
    graveyard | wiedzmin                          heuristic 97.0% (97/100) | random 3.0% (3/100)
    green | green                                 heuristic 97.0% (97/100) | random 3.0% (3/100)
    green | innistrad                             heuristic 96.0% (96/100) | random 4.0% (4/100)
    green | mechanicy                             heuristic 99.0% (99/100) | random 1.0% (1/100)
    green | ostrza                                heuristic 95.0% (95/100) | random 5.0% (5/100)
    green | red                                   heuristic 97.0% (97/100) | random 3.0% (3/100)
    green | sojusznicy                            heuristic 92.0% (92/100) | random 8.0% (8/100)
    green | spellslinger                          heuristic 98.0% (98/100) | random 2.0% (2/100)
    green | tokens                                heuristic 83.0% (83/100) | random 17.0% (17/100)
    green | wiedzmin                              heuristic 88.0% (88/100) | random 12.0% (12/100)
    innistrad | innistrad                         heuristic 88.0% (88/100) | random 12.0% (12/100)
    innistrad | mechanicy                         heuristic 97.0% (97/100) | random 3.0% (3/100)
    innistrad | ostrza                            heuristic 80.0% (80/100) | random 20.0% (20/100)
    innistrad | red                               heuristic 94.0% (94/100) | random 6.0% (6/100)
    innistrad | sojusznicy                        heuristic 83.0% (83/100) | random 17.0% (17/100)
    innistrad | spellslinger                      heuristic 97.0% (97/100) | random 3.0% (3/100)
    innistrad | tokens                            heuristic 77.0% (77/100) | random 23.0% (23/100)
    innistrad | wiedzmin                          heuristic 83.0% (83/100) | random 17.0% (17/100)
    mechanicy | mechanicy                         heuristic 96.0% (96/100) | random 4.0% (4/100)
    mechanicy | ostrza                            heuristic 77.0% (77/100) | random 23.0% (23/100)
    mechanicy | red                               heuristic 93.0% (93/100) | random 7.0% (7/100)
    mechanicy | sojusznicy                        heuristic 48.0% (48/100) | random 52.0% (52/100)
    mechanicy | spellslinger                      heuristic 87.0% (87/100) | random 13.0% (13/100)
    mechanicy | tokens                            heuristic 56.0% (56/100) | random 44.0% (44/100)
    mechanicy | wiedzmin                          heuristic 62.0% (62/100) | random 38.0% (38/100)
    ostrza | ostrza                               heuristic 98.0% (98/100) | random 2.0% (2/100)
    ostrza | red                                  heuristic 97.0% (97/100) | random 3.0% (3/100)
    ostrza | sojusznicy                           heuristic 98.0% (98/100) | random 2.0% (2/100)
    ostrza | spellslinger                         heuristic 99.0% (99/100) | random 1.0% (1/100)
    ostrza | tokens                               heuristic 93.0% (93/100) | random 7.0% (7/100)
    ostrza | wiedzmin                             heuristic 90.0% (90/100) | random 10.0% (10/100)
    red | red                                     heuristic 92.0% (92/100) | random 8.0% (8/100)
    red | sojusznicy                              heuristic 70.0% (70/100) | random 30.0% (30/100)
    red | spellslinger                            heuristic 95.0% (95/100) | random 5.0% (5/100)
    red | tokens                                  heuristic 72.0% (72/100) | random 28.0% (28/100)
    red | wiedzmin                                heuristic 74.0% (74/100) | random 26.0% (26/100)
    sojusznicy | sojusznicy                       heuristic 93.0% (93/100) | random 7.0% (7/100)
    sojusznicy | spellslinger                     heuristic 97.0% (97/100) | random 3.0% (3/100)
    sojusznicy | tokens                           heuristic 83.0% (83/100) | random 17.0% (17/100)
    sojusznicy | wiedzmin                         heuristic 87.0% (87/100) | random 13.0% (13/100)
    spellslinger | spellslinger                   heuristic 95.0% (95/100) | random 5.0% (5/100)
    spellslinger | tokens                         heuristic 57.0% (57/100) | random 43.0% (43/100)
    spellslinger | wiedzmin                       heuristic 75.0% (75/100) | random 25.0% (25/100)
    tokens | tokens                               heuristic 86.0% (86/100) | random 14.0% (14/100)
    tokens | wiedzmin                             heuristic 92.0% (92/100) | random 8.0% (8/100)
    wiedzmin | wiedzmin                           heuristic 96.0% (96/100) | random 4.0% (4/100)

Macierz win-rate (wiersz wygrywa z kolumną):
                aggro heuristic    random
  aggro             —     34.5%     83.1%
  heuristic     65.5%         —     89.4%
  random        16.9%     10.6%         —

Razem (wszystkie pary):
  aggro     58.8% zwycięstw (9173/15600)
  heuristic 77.4% zwycięstw (12080/15600)
  random    13.8% zwycięstw (2147/15600)

Rozegrano 23400 meczów w 2674.5 s (~114.3 ms/mecz).
Zapisano wynik JSON: tools/b1-final-2026-08-16.json
